s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	time
491	494	495	495	498	497	500	500	499	505	503	499	499	503	506	502	507	502	503	503	513	503	504	509	506	508	511	507	512	507	511	507	509	511	509	512	511	510	511	510	1.10413098335
491	494	495	493	498	497	500	499	497	506	504	499	499	504	506	503	506	502	503	503	512	503	506	509	506	508	512	507	511	508	511	507	509	511	510	513	510	509	511	509	1.11797499657
492	494	495	494	497	496	500	498	497	506	505	499	500	505	506	502	507	502	503	503	512	504	504	508	507	508	512	507	510	507	511	507	509	511	509	511	509	509	512	510	1.13175797462
491	494	495	494	497	496	500	498	497	506	505	498	499	503	506	504	506	503	503	502	512	505	504	509	506	508	511	507	510	507	511	507	508	510	510	513	511	509	512	509	1.14638900757
491	493	494	494	497	497	500	499	497	506	505	500	499	504	506	503	507	503	504	503	512	505	503	509	506	508	511	508	510	507	511	507	508	510	510	511	511	510	510	510	1.15946578979
490	494	496	494	498	498	500	499	498	506	505	499	501	503	506	502	507	502	503	504	512	503	504	508	506	508	512	507	512	507	511	507	508	509	509	512	510	510	510	508	1.17315483093
491	494	495	494	497	496	500	498	498	506	505	499	500	503	506	503	507	502	502	502	512	505	505	508	508	508	512	507	509	508	511	507	508	511	510	511	510	509	511	510	1.18709897995
491	494	495	494	497	497	500	499	498	506	505	500	500	503	506	503	506	502	502	504	513	503	504	508	506	508	511	507	511	507	511	506	508	512	510	513	511	509	512	508	1.20120882988
491	494	494	493	496	496	500	499	497	505	504	499	500	503	506	504	506	502	503	503	512	504	505	508	506	507	512	506	512	507	511	506	508	511	509	512	511	510	510	509	1.2140288353
492	494	495	493	498	495	500	499	497	506	504	499	500	504	506	504	505	502	503	504	511	505	504	509	506	508	512	507	511	507	511	507	508	510	510	512	510	510	512	510	1.22784590721
490	494	495	494	497	496	501	499	498	506	504	500	500	504	506	503	506	502	503	503	513	504	505	509	506	508	511	507	511	508	512	507	508	510	510	513	511	509	511	510	1.24150681496
490	494	493	494	497	496	500	498	497	506	505	499	500	504	506	505	508	502	503	503	513	503	505	508	507	508	512	507	511	508	511	507	508	511	510	513	511	509	511	509	1.25527381897
489	493	494	494	497	496	500	498	497	506	505	499	500	504	506	503	506	502	502	503	512	503	504	508	505	509	511	507	510	507	511	507	508	511	510	512	510	510	511	510	1.26941299438
491	494	494	494	498	495	500	499	496	506	505	499	500	503	506	503	507	502	502	503	511	504	505	509	505	508	512	507	512	508	511	507	509	510	510	513	510	510	511	510	1.2830657959
490	493	494	494	497	496	501	498	497	506	505	499	500	504	506	503	507	502	503	503	512	504	505	509	506	508	512	506	510	508	511	507	508	510	510	512	509	511	511	509	1.29705500603
491	494	494	493	499	497	500	498	497	505	505	499	500	503	506	502	507	502	504	502	512	505	505	508	505	508	511	507	511	506	511	507	508	511	509	512	511	509	510	510	1.31115889549
490	494	495	492	497	496	500	499	497	506	505	500	500	503	506	504	507	502	503	502	512	505	502	509	506	508	511	507	511	508	512	507	508	510	508	511	509	509	510	510	1.32489800453
491	493	495	494	497	496	500	498	498	506	504	499	500	503	506	504	506	502	503	504	511	504	504	509	506	509	511	507	511	507	512	507	509	510	510	513	509	511	510	510	1.33884000778
491	493	494	494	497	496	500	499	497	505	505	499	500	504	506	503	507	503	503	503	512	503	504	508	506	508	511	505	511	507	511	507	507	510	509	511	510	510	511	509	1.35258293152
490	494	495	493	498	496	501	499	498	506	505	498	500	502	506	503	507	502	502	504	511	503	505	508	506	510	511	505	510	508	511	506	509	511	510	512	511	509	511	509	1.36626982689
491	494	495	494	497	496	500	498	497	506	505	499	500	503	506	503	506	502	503	503	512	504	503	508	506	508	511	507	511	507	511	507	509	510	510	512	510	509	510	509	1.38009285927
491	493	495	494	497	496	500	498	498	506	505	499	500	504	506	504	506	501	502	504	512	504	503	508	506	508	512	507	512	507	512	507	508	509	510	513	510	510	511	510	1.39390897751
492	494	494	493	497	496	501	499	498	506	504	500	500	502	505	503	507	502	503	503	511	504	505	508	506	508	510	507	512	506	512	507	509	509	509	514	510	508	511	511	1.40775680542
491	493	494	493	497	497	500	499	497	506	505	499	500	503	505	504	507	502	502	503	512	503	505	508	506	507	511	506	509	507	511	507	508	509	509	511	510	510	510	509	1.4216427803
491	493	495	494	497	496	501	499	497	506	505	500	499	504	506	504	506	502	504	504	512	504	505	508	506	508	510	506	510	508	512	507	508	510	509	512	510	509	511	509	1.43531799316
491	493	495	493	497	497	500	498	497	505	505	499	499	504	506	503	507	502	503	504	512	504	505	507	506	508	512	506	511	506	511	507	508	509	510	514	509	510	510	510	1.44904994965
491	494	495	494	498	497	500	498	497	506	505	500	500	504	506	503	507	502	505	505	510	504	505	507	507	508	512	506	511	507	511	507	509	512	509	512	511	510	511	509	1.46278500557
491	493	495	494	497	496	500	499	497	505	505	500	499	503	505	504	506	502	503	503	511	503	504	509	505	508	512	507	511	507	511	507	509	510	510	512	511	509	511	510	1.476998806
490	494	494	494	498	496	501	499	498	505	504	500	500	503	505	503	506	502	504	502	512	503	504	507	505	508	511	506	510	507	511	508	509	510	509	512	511	509	511	510	1.49039983749
490	494	495	494	497	497	500	499	497	506	503	500	500	504	505	503	507	503	502	503	511	503	505	509	505	508	512	505	510	507	512	507	508	511	510	512	510	509	511	509	1.50406384468
491	494	495	494	497	496	500	499	496	506	505	499	500	503	506	504	507	502	503	504	513	504	503	509	506	508	511	506	511	508	511	507	508	509	509	512	510	510	510	510	1.518034935
491	494	495	493	499	496	500	498	497	506	505	499	499	504	506	503	505	502	503	503	512	502	504	509	506	508	511	506	511	506	511	507	508	510	508	511	510	509	512	509	1.53171181679
492	494	495	493	498	497	500	498	498	504	505	500	499	503	507	503	506	501	503	504	512	504	505	508	506	509	510	508	511	507	511	507	509	510	510	511	510	510	511	510	1.54564189911
491	493	495	494	498	497	500	500	497	506	505	498	501	503	506	504	506	502	502	503	512	503	506	508	506	508	512	507	511	508	511	507	508	511	509	511	511	509	510	509	1.55927681923
491	494	495	494	497	497	500	499	498	506	504	499	500	504	506	503	507	502	502	504	512	504	505	508	506	509	512	506	511	508	511	507	509	510	512	512	511	510	510	509	1.57328295708
490	493	495	494	497	496	500	499	498	506	505	500	500	503	506	502	507	502	503	504	513	504	504	509	507	508	511	507	511	508	511	507	509	509	510	513	512	509	511	510	1.58684396744
489	494	494	493	497	497	501	499	497	506	504	500	500	503	505	502	507	502	502	503	512	504	504	509	506	509	511	507	512	507	511	507	508	509	510	512	510	510	510	509	1.60070681572
491	494	494	495	497	496	500	500	498	506	503	500	500	503	505	504	507	502	502	503	512	503	505	509	505	507	512	506	510	508	511	507	509	511	509	511	511	509	511	510	1.61463093758
491	493	494	494	497	497	500	499	498	506	505	500	500	503	506	504	506	502	503	503	512	505	503	508	505	508	512	506	510	507	511	507	508	510	510	512	510	509	510	510	1.62828397751
491	493	495	494	498	496	501	499	498	506	505	500	500	504	505	503	507	502	503	503	513	502	504	507	506	508	511	506	511	507	511	507	509	509	511	512	510	509	510	510	1.64204883575
491	494	495	494	498	495	500	499	497	506	504	499	500	504	506	502	507	502	502	503	513	505	505	507	506	508	512	506	510	507	511	507	508	510	508	512	511	509	511	510	1.65594577789
492	494	494	493	497	496	500	498	497	506	504	500	500	503	507	503	507	502	503	504	512	503	505	509	506	507	512	505	510	507	511	507	508	511	510	512	510	510	511	509	1.66969394684
491	494	495	493	497	497	501	498	498	506	505	499	500	504	505	503	507	502	502	503	512	503	503	509	506	507	512	506	512	507	511	507	508	510	509	511	511	510	511	509	1.6833717823
492	494	495	493	497	496	500	499	497	505	505	500	499	504	506	503	507	503	502	503	512	504	504	509	507	509	510	506	511	507	512	507	508	511	509	512	510	510	511	510	1.69729685783
491	494	494	494	497	496	500	498	497	506	504	499	500	503	505	503	506	502	503	503	513	503	505	508	507	508	512	506	511	506	511	507	508	511	510	513	510	510	511	509	1.71080183983
491	494	495	494	497	497	500	499	497	506	504	500	500	504	505	503	506	502	503	504	512	504	504	508	506	509	511	506	511	508	511	507	508	511	511	513	510	510	511	509	1.72508978844
491	493	494	494	497	496	500	498	497	505	504	499	499	503	506	504	507	502	504	503	512	503	505	507	506	508	510	507	511	506	511	507	508	510	509	513	510	510	511	509	1.73855781555
491	493	494	494	497	496	500	498	497	506	504	499	500	504	506	504	507	502	503	503	513	504	504	509	506	508	512	507	512	508	511	507	508	509	508	513	510	509	511	510	1.75217795372
491	494	495	494	497	497	500	498	497	506	504	500	499	504	506	505	507	502	503	503	511	503	505	507	507	508	512	506	511	509	511	507	508	509	510	513	511	509	511	509	1.76541495323
491	494	495	494	497	497	501	498	497	507	505	500	499	505	506	503	507	502	503	505	513	503	505	508	506	508	512	506	510	508	511	508	508	510	510	512	510	509	511	510	1.77956295013
492	494	495	494	497	496	500	499	497	506	505	500	500	503	505	504	507	501	503	503	511	502	505	508	506	508	512	506	511	507	511	507	508	511	510	513	511	509	510	510	1.79341292381
491	494	495	493	498	497	500	498	498	506	505	500	499	504	506	504	506	502	503	503	512	504	505	507	506	508	512	506	511	507	512	507	508	508	510	513	511	509	509	510	1.80742287636
491	494	495	494	497	498	500	499	497	505	505	499	500	503	506	504	507	502	503	504	511	503	505	508	505	508	512	506	512	508	511	507	508	510	510	512	509	510	511	509	1.82117390633
491	493	494	494	497	496	500	499	496	506	504	499	500	504	505	502	507	502	503	503	512	504	506	508	506	508	512	506	510	507	511	507	509	509	510	511	511	509	510	509	1.83441281319
491	494	495	494	498	496	500	498	497	505	505	499	500	503	506	504	507	502	505	503	511	504	504	507	506	507	510	507	512	507	511	507	508	510	510	513	509	509	510	509	1.84817290306
490	494	495	493	498	496	501	499	496	506	505	500	500	503	505	502	507	502	503	505	512	503	505	508	506	508	511	509	512	508	511	507	509	510	511	512	510	509	511	509	1.86206293106
491	494	495	493	497	497	500	499	497	506	504	499	499	504	505	503	507	502	503	504	511	504	505	507	506	508	510	506	512	507	511	507	508	509	511	512	509	510	512	510	1.87560296059
491	493	494	494	497	496	500	498	497	506	505	500	500	505	506	504	506	502	502	503	512	503	504	509	507	509	511	506	511	508	511	507	508	510	510	512	510	509	512	508	1.89015984535
491	494	494	494	499	496	500	499	497	506	505	499	500	503	505	503	506	503	503	503	512	504	504	508	506	507	512	506	512	507	511	508	508	510	509	512	510	508	510	509	1.90393996239
491	494	495	493	498	496	500	499	497	506	505	499	501	504	506	503	506	502	503	503	512	505	503	508	506	508	511	506	511	508	512	507	508	511	510	512	509	509	510	510	1.91795182228
490	492	494	494	496	497	500	499	497	505	504	500	500	503	505	503	507	502	503	503	512	504	505	508	505	507	511	506	510	507	513	507	508	510	511	513	511	511	510	509	1.93139982224
491	493	493	493	497	495	500	498	497	505	504	499	500	503	506	502	507	502	502	504	513	505	503	509	506	508	512	507	511	505	511	507	508	511	510	513	508	509	510	509	1.94515585899
490	494	495	493	497	496	500	499	497	506	505	498	500	503	505	504	507	502	503	503	512	504	504	508	506	508	511	506	511	508	511	507	508	510	510	512	509	509	511	509	1.95895600319
492	494	493	494	497	497	500	499	496	505	505	500	500	504	505	503	507	502	504	503	513	504	505	508	507	509	512	506	510	507	511	507	508	511	511	512	511	510	510	510	1.97273182869
491	494	494	494	497	496	500	499	497	506	504	499	501	504	506	502	507	502	504	503	513	503	504	507	506	508	511	507	511	509	511	505	508	510	510	512	510	509	509	509	1.98664283752
490	494	495	493	497	497	501	499	497	505	504	499	500	504	506	503	507	503	503	502	512	504	503	509	506	508	511	506	510	507	511	506	509	510	509	512	510	510	510	509	2.00052785873
490	493	494	494	498	495	501	499	498	504	505	500	500	503	506	503	506	502	502	504	512	503	505	509	506	508	511	507	511	508	512	507	508	511	510	512	510	510	510	510	2.01416492462
491	493	495	493	497	497	500	498	497	506	505	499	500	503	506	505	507	502	502	503	512	503	504	508	507	508	510	506	510	507	510	507	509	511	510	512	510	511	511	509	2.02789878845
490	494	495	493	499	496	500	499	496	506	505	499	500	504	505	503	507	502	505	503	512	503	503	509	506	508	512	506	511	507	512	507	508	510	510	512	510	510	512	509	2.04170179367
491	494	495	493	497	497	500	498	497	506	505	500	500	503	505	503	507	502	502	503	512	502	504	507	506	509	510	507	511	507	511	505	508	509	510	511	511	508	512	510	2.05561184883
491	494	494	494	499	496	500	498	496	506	504	500	500	504	506	504	507	502	504	504	512	504	504	509	506	508	509	507	511	508	511	507	508	511	510	512	511	509	511	510	2.06938195229
491	494	495	494	497	496	500	498	497	506	504	499	500	503	506	503	506	502	505	504	512	503	504	509	506	508	512	508	511	507	511	507	508	511	509	511	511	510	511	509	2.08313894272
491	494	493	494	498	496	501	500	497	506	504	500	500	504	505	504	507	502	502	503	513	503	504	508	506	509	511	507	510	507	511	507	508	510	509	512	510	510	511	510	2.09703397751
490	494	495	495	497	497	500	499	497	505	505	499	500	503	506	503	507	502	503	503	512	504	505	508	505	508	511	506	511	506	511	507	509	510	511	513	511	509	510	508	2.11057186127
491	494	493	494	497	497	500	499	498	506	504	500	499	504	506	503	507	502	503	503	513	504	505	509	505	508	512	507	511	507	511	507	508	510	509	511	510	509	510	509	2.1244828701
489	494	494	494	498	496	500	500	497	506	505	499	500	503	505	504	507	502	502	503	512	503	505	508	506	508	511	506	510	507	511	507	508	511	510	513	510	509	510	510	2.13821697235
